application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-01530,11/20/2024,SAMSUNG S23,1,849,36,15.28,347.75,excellent,754,3498,full_time,542,0,0.12,2,0,MIDWEST,0
APP-01914,6/15/2024,Samsung Galaxy S23,1,849,12,45.85,543.36,EXCELLENT,780,798,Student,306,0.441,0.18,4,0,mid west,0
APP-01702,1/23/2024,MS Surface Pro,2,1599,24,64.76,654.95,FAIR,667,907,Unemployed,,,0.21,3,0,south west,0
APP-01351,7/16/2024,IPAD PRO,1,1099,24,29.67,562.69,excellent,-999,32,UNEMPLOYED,11,1.271,0.13,0,0,west,0
APP-01695,6/12/2024,DELL XPS13,3,1199,24,59.35,392.89,bad,331,,Student,,,0.58,5,2,West,1
APP-01586,1/9/2024,Galaxy S22,2,649,12 months,52.57,332.29,FAIR,602,2555,PART_TIME,,,0.91,2,0,Southeast,0
APP-01110,5/13/2024,IPAD PRO,1,1099,36,19.78,450.15,exc,771,654,unemployed,88,0.165,0.27,,0,Midwest,0
APP-00015,9/23/2024,iphone 13,2,599,24,29.65,245.35,Poor,565,5184,fulltime,1299,0.256,0.84,5,3,northeast,1
APP-00612,1/9/2024,Dell XPS-13,3,1199,24,32.37,392.89,Excellent,776,909,Unemployed,220,0.278,0.23,0,,Southeast,0
APP-00456,12/24/2024,Galaxy S22,2,649,24,32.13,265.83,POOR,380,7131,full_time,2038,0.29,0.9,5,2,south east,0
APP-01276,9/25/2024,dell xps 13,3,1199,36,26.38,314.31,good,742,1580,Student,178,0.129,0.84,,0,MW,0
APP-01724,9/5/2024,iphone 13,2,599,24 months,19.77,245.35,gd,,951,Unemployed,6,N/A,0.34,3,0,Southwest,0
APP-00449,3/19/2024,ipad pro,1,1099,36 months,19.78,450.15,Excellent,830,1755,Student,636,0.374,0.23,3,0,Southwest,0
APP-01049,6/10/2024,iphone 14,1,799,24,26.37,409.09,GOOD,732,3209,part_time,488,0.16,0.08,4,0,Midwest,0
APP-00615,8/25/2024,Galaxy S22,2,649,36,21.42,212.66,POOR,472,4726,Full Time,,,0.72,2,1,Southwest,1
APP-01622,10/29/2024,iPad Pro,,1099,24,54.4,562.69,bad,334,2759,self_employed,441,0.18,0.62,0,3,Northeast,1
APP-01515,9/18/2024,macbook air,2,1299,36,28.58,425.66,GOOD,691,801,Student,309,0.421,0.29,5,0,northeast,0
APP-00245,8/9/2024,IPHONE 14,1,799,12,52.73,511.36,Good,727,1670,Student,383,0.261,0.73,1,0,Southeast,0
APP-00970,10/29/2024,iPhone 13,2,599,24,19.77,245.35,gd,738,-999,student,,,0.18,4,0,West,0
APP-01704,5/21/2024,IPAD PRO,1,1099,12,89.02,703.36,average,626,11414,Full Time,2639,0.239,0.5,1,1,Northeast,0
APP-01121,3/20/2024,ipad pro,1,1099,36 months,29.67,450.15,average,666,8137,FULL_TIME,1612,0.202,0.32,,1,SOUTHEAST,0
APP-01661,7/10/2024,ipad pro,1,1099,36,29.67,450.15,average,643,1896,student,,,0.13,5,0,northeast,0
APP-01006,3/4/2024,iPad Pro,1,1099,36,29.67,450.15,average,613,3308,Part Time,863,0.27,0.19,0,0,Southeast,0
APP-00478,9/27/2024,iphone 14,1,,12,79.1,511.36,bad,406,471,UNEMPLOYED,4,0.176,0.89,2,1,W,1
APP-01747,1/4/2024,microsoft surface pro,2,1599,24 months,52.77,654.95,good,710,3241,part_time,194,0.076,0.45,3,0,west,0
APP-02000,12/4/2024,Dell XPS 13,3,1199,36,21.58,314.31,excellent,833,7643,Self Employed,1846,0.244,0.09,1,0,WEST,0
APP-00033,4/7/2024,Samsung Galaxy S23,1,849,24,42.03,434.69,POOR,576,1405,parttime,417,0.327,0.64,0,1,Southeast,0
APP-00505,10/27/2024,MAC Book Air,2,1299,24,52.61,532.07,average,626,311,unemployed,116,0.542,0.67,0,0,southeast,1
APP-00637,6/4/2024,DELL XPS13,3,1199,36,26.38,314.31,GOOD,679,1405,STUDENT,276,0.215,0.47,0,0,Midwest,0
APP-00831,1/18/2024,SAMSUNG S23,1,849,36 months,,347.75,Good,686,3458,PART_TIME,781,0.231,0.62,,0,WEST,0
APP-00919,4/18/2024,Microsoft Surface Pro,2,1599,12,129.52,818.69,FAIR,661,462,UNEMPLOYED,65,0.421,0.19,,1,west,1
APP-01667,1/3/2024,IPHONE 14,1,,36,17.58,327.27,gd,746,1668,STUDENT,538,0.333,0.67,1,0,northeast,0
APP-01022,7/11/2024,Microsoft Surface Pro,2,1599,24,79.15,654.95,POOR,318,1125,Part Time,35,0.101,0.91,4,3,SOUTHWEST,1
APP-00419,1/10/2024,DELL XPS13,3,1199,24,39.57,392.89,GOOD,699,591,Unemployed,178,0.368,0.34,1,0,Northeast,0
APP-01984,10/9/2024,iPad Pro,1,1099,12,108.8,703.36,POOR,408,9737,Self Employed,262,0.038,0.81,3,1,Southeast,1
APP-00905,1/23/2024,iPad Pro,1,1099,999,72.53,703.36,gd,701,1516,student,596,0.441,0.9,2,0,southeast,0
APP-00006,8/27/2024,macbook air,2,1299,12,70.15,665.09,Excellent,750,4160,FULL_TIME,570,0.154,0.33,3,0,midwest,0
APP-00156,3/11/2024,Apple iPad Pro,1,1099,36 months,19.78,450.15,exc,753,7381,Self Employed,1565,0.215,0.26,3,0,SOUTHWEST,0
APP-00399,5/29/2024,Galaxy S22,2,649,24,32.13,265.83,low,411,3351,PART_TIME,902,0.279,0.61,4,0,W,0
APP-00864,4/24/2024,iPhone14,1,799,12,43.15,511.36,Excellent,809,6020,fulltime,1622,0.277,0.31,0,0,SOUTHEAST,0
APP-01861,4/24/2024,iPhone13,2,599,36,13.18,196.28,gd,703,786,Student,251,0.336,0.45,0,0,Southeast,0
APP-01336,5/23/2024,DELL XPS13,3,1199,24,39.57,392.89,Good,675,101,Unemployed,5,0.441,0.65,1,0,West,1
APP-00659,9/29/2024,MacBook Air,2,1299,24,42.87,532.07,Good,724,939,UNEMPLOYED,196,0.254,0.68,3,0,SOUTHWEST,0
APP-00717,10/2/2024,Galaxy S22,2,649,24,17.52,265.83,EXCELLENT,758,6716,Full Time,1321,0.199,0.18,4,0,Midwest,0
APP-00651,8/25/2024,MAC Book Air,2,1299,12,105.22,665.09,Fair,635,11633,Full Time,1482,0.136,0.72,5,0,West,0
APP-00910,4/18/2024,dell xps 13,3,1199,12,97.12,491.11,average,631,1108,Part Time,151,0.224,0.37,2,1,WEST,0
APP-01844,11/27/2024,IPAD PRO,1,1099,24,29.67,562.69,EXCELLENT,812,4182,SELF_EMPLOYED,,,0.23,1,0,West,0
APP-00196,4/3/2024,microsoft surface pro,2,1599,24,79.15,654.95,bad,361,5668,FULL_TIME,598,0.119,0.62,,3,WEST,0
APP-01209,3/29/2024,Apple iPad Pro,,1099,36,29.67,450.15,fair,664,10584,Full Time,2083,0.2,,1,0,SOUTHEAST,0
APP-00117,1/3/2024,Microsoft Surface Pro,2,1599,36,35.18,523.96,good,702,1436,student,195,0.16,0.42,4,0,SOUTHWEST,0
APP-00661,8/27/2024,iPhone 13,2,599,36,13.18,196.28,good,708,1798,Student,588,0.334,0.26,4,0,Southwest,0
APP-00522,8/16/2024,iphone 13,2,599,12,39.53,306.69,gd,706,3911,self_employed,1560,0.409,0.71,4,0,N/A,0
APP-00209,11/6/2024,SAMSUNG S23,1,849,24,28.02,434.69,gd,722,716,Unemployed,162,0.265,0.27,1,0,Midwest,0
APP-00890,9/28/2024,Apple iPhone 14,,799,36,26.37,327.27,Poor,400,4149,SELF_EMPLOYED,1011,0.25,0.8,2,3,NORTHEAST,0
APP-00243,7/12/2024,ipad pro,1,1099,36,19.78,450.15,Excellent,798,2868,PART_TIME,762,0.273,0.35,0,0,Northeast,0
APP-00765,9/13/2024,DELL XPS13,3,1199,24,32.37,392.89,excellent,N/A,5049,fulltime,,,0.22,3,0,West,0
APP-00848,3/24/2024,IPAD PRO,1,1099,24,29.67,562.69,Excellent,775,196,Unemployed,,,0.29,2,0,Southeast,0
APP-01265,12/9/2024,microsoft surface pro,2,1599,12,105.53,818.69,gd,738,1909,Student,536,0.336,,2,0,Midwest,0
APP-00346,10/17/2024,iphone 13,2,599,24,29.65,245.35,low,,723,STUDENT,170,0.276,0.77,0,3,,1
APP-01519,4/23/2024,Apple iPhone 14,1,799,36,17.58,,good,698,4241,Self Employed,221,0.056,0.69,0,0,Southeast,0
APP-00603,11/5/2024,dell xps 13,3,1199,36 months,32.37,314.31,Fair,657,1091,student,265,0.273,0.41,2,0,southeast,0
APP-00953,12/6/2024,Microsoft Surface Pro,2,1599,12,129.52,818.69,average,580,8580,Full Time,1369,0.175,0.73,1,0,Southwest,0
APP-00413,1/5/2024,iPad Pro,1,1099,12,72.53,703.36,GOOD,704,11336,FULL_TIME,188,0.023,0.15,1,0,North East,0
APP-00058,12/26/2024,Samsung Galaxy S22,2,649,36,21.42,212.66,poor,370,1271,STUDENT,88,0.086,0.82,1,2,northeast,0
APP-01046,6/21/2024,ipad pro,1,1099,12 months,108.8,703.36,Poor,365,6059,SELF_EMPLOYED,839,0.156,0.69,,0,WEST,0
APP-01208,5/13/2024,Microsoft Surface Pro,2,1599,12,86.35,818.69,Excellent,833,99999,student,11304,0.114,0.3,3,0,west,0
APP-01428,7/2/2024,IPAD PRO,1,1099,36,19.78,450.15,EXCELLENT,N/A,619,unemployed,158,0.287,0.24,4,0,Southeast,0
APP-00537,7/21/2024,iPhone 14,1,799,12 months,43.15,511.36,exc,781,2583,part_time,470,0.199,0.13,1,0,West,0
APP-01291,9/21/2024,Dell XPS 13,3,1199,24,39.57,392.89,Good,693,7380,SELF_EMPLOYED,828,0.118,0.19,,0,SOUTHWEST,0
APP-01187,2/9/2024,Dell XPS 13,3,1199,36 months,26.38,314.31,GOOD,720,597,unemployed,161,0.314,0.85,0,0,West,1
APP-00987,4/16/2024,iPhone 14,1,799,24,32.36,409.09,Fair,628,1192,STUDENT,473,0.424,0.55,2,1,SOUTHWEST,0
APP-01608,3/2/2024,Dell XPS-13,3,1199,36 months,32.37,314.31,average,632,5795,Full Time,240,0.047,0.1,4,0,west,1
APP-01612,4/23/2024,Samsung Galaxy S23,1,849,24,22.92,434.69,Excellent,817,11758,full_time,3221,0.276,,1,0,MIDWEST,0
APP-00536,4/8/2024,samsung galaxy s23,1,849,12,56.03,543.36,good,687,1600,Student,503,0.349,0.78,3,0,Northeast,0
APP-01473,9/5/2024,Galaxy S22,2,649,24,26.28,265.83,fair,669,6772,fulltime,801,0.122,0.62,1,1,northeast,0
APP-00781,2/3/2024,MAC Book Air,2,1299,36,35.07,425.66,fair,610,3290,PART_TIME,225,0.079,0.67,0,1,northeast,0
APP-00965,6/18/2024,microsoft surface pro,2,1599,36 months,35.18,523.96,gd,725,1910,student,239,0.144,0.84,5,0,south west,0
APP-01170,3/13/2024,Apple iPad Pro,1,1099,12,89.02,703.36,fair,665,826,STUDENT,137,0.274,0.3,5,1,mid west,0
APP-01562,9/17/2024,iphone 13,2,599,24,,245.35,GOOD,672,1041,student,104,0.119,0.74,4,0,southwest,0
APP-00370,8/13/2024,microsoft surface pro,2,1599,36,35.18,523.96,GOOD,707,1028,STUDENT,,,,4,0,northeast,0
APP-00120,4/9/2024,Galaxy S22,2,649,36,21.42,212.66,low,447,1903,Student,,,0.9,5,3,SOUTHWEST,1
APP-00308,7/10/2024,dell xps 13,3,1199,12,64.75,491.11,EXCELLENT,832,1116,STUDENT,385,0.403,,3,0,,0
APP-01625,10/8/2024,MAC Book Air,2,1299,36,42.87,425.66,POOR,344,3325,parttime,790,0.25,0.82,1,0,northeast,0
APP-00656,7/10/2024,IPHONE 14,1,799,24,26.37,409.09,good,717,6441,Self Employed,141,0.026,0.19,,0,West,0
APP-00166,9/24/2024,iphone 14,1,799,12,52.73,511.36,gd,734,2393,Part Time,750,0.335,0.34,4,0,West,0
APP-01680,1/3/2024,DELL XPS13,3,1199,24,59.35,392.89,Poor,417,10554,full_time,3665,0.353,0.58,3,1,SOUTHEAST,0
APP-01809,4/12/2024,Microsoft Surface Pro,2,1599,24,52.77,,Good,677,1037,PART_TIME,10,0.061,0.55,5,0,north east,0
APP-00490,6/21/2024,SAMSUNG S23,1,849,24 months,42.03,434.69,low,375,586,Unemployed,104,0.249,0.77,5,0,north east,0
APP-01320,11/26/2024,dell xps 13,3,,24,39.57,392.89,GOOD,720,7188,Full Time,1516,0.216,0.69,3,0,West,1
APP-01154,3/28/2024,iPhone14,1,799,36,26.37,327.27,poor,447,3110,part_time,41,0.022,0.92,2,3,NORTHEAST,0
APP-00254,11/21/2024,MS Surface Pro,2,1599,24,52.77,,GOOD,749,2235,parttime,511,0.252,0.53,1,0,MIDWEST,0
APP-01848,5/25/2024,Apple iPad Pro,1,1099,24,36.27,562.69,gd,705,5300,Self Employed,1953,0.375,0.06,3,,MW,0
APP-00407,8/23/2024,macbook air,2,1299,24 months,42.87,532.07,GOOD,692,2171,SELF_EMPLOYED,307,0.161,0.69,3,0,Midwest,0
APP-00133,11/3/2024,microsoft surface pro,2,1599,36,,523.96,FAIR,630,10317,Full Time,1325,0.133,0.76,,0,WEST,1
APP-01681,3/31/2024,IPHONE 14,1,799,12,43.15,511.36,EXCELLENT,837,,Student,,,0.29,0,0,northeast,0
APP-01730,4/13/2024,samsung galaxy s23,1,849,24,22.92,434.69,EXCELLENT,782,1068,STUDENT,,,0.14,1,0,SOUTHWEST,0
APP-00405,6/11/2024,IPHONE 14,1,799,12 months,43.15,511.36,EXCELLENT,782,9226,fulltime,1195,0.134,0.15,3,,SOUTHEAST,0
APP-00064,4/24/2024,iphone 13,2,599,24,16.17,245.35,exc,754,2533,parttime,391,0.161,0.07,1,0,Southwest,0
APP-01880,1/13/2024,Dell XPS-13,3,1199,12,64.75,491.11,EXCELLENT,799,7992,Self Employed,300,0.046,0.19,5,0,Northeast,0
APP-00428,7/24/2024,Apple iPad Pro,1,1099,36,19.78,450.15,Excellent,780,11004,fulltime,387,0.037,0.3,2,0,Southeast,0
APP-01424,6/12/2024,Apple iPad Pro,1,1099,24,36.27,562.69,good,728,1819,part_time,,,0.1,2,0,west,0
APP-00672,3/24/2024,Macbook Air,2,0,12,105.22,665.09,FAIR,653,1037,student,287,0.378,0.12,3,,west,0
APP-01364,4/18/2024,MacBook Air,2,,36,35.07,,fair,582,222,UNEMPLOYED,61,0.433,0.82,,0,south east,0
APP-00941,10/20/2024,samsung galaxy s23,1,849,12,56.03,,gd,696,3063,parttime,190,0.08,0.72,5,0,West,0
APP-00806,4/17/2024,Galaxy S23,1,849,36,22.92,347.75,Fair,629,5684,self_employed,1392,99999,0.2,3,1,Midwest,1
APP-00853,2/13/2024,DELL XPS13,3,1199,36,21.58,314.31,Excellent,802,1434,Student,383,0.282,0.22,1,0,Midwest,0
APP-00141,4/27/2024,Surface Pro,2,1599,12,158.3,,Poor,311,5734,Full Time,391,0.096,0.56,4,0,,0
APP-00924,10/24/2024,Samsung Galaxy S23,1,849,36,,347.75,bad,557,472,UNEMPLOYED,84,0.237,0.73,0,0,,0
APP-01368,2/9/2024,Microsoft Surface Pro,2,1599,36,52.77,523.96,bad,413,,STUDENT,,,0.74,,0,West,0
APP-00275,1/27/2024,Microsoft Surface Pro,2,1599,12,86.35,818.69,excellent,828,353,UNEMPLOYED,135,0.627,0.1,1,0,Midwest,0
APP-00388,11/9/2024,Galaxy S23,1,849,12,68.77,543.36,fair,667,1828,parttime,410,0.262,0.92,5,1,southwest,1
APP-00876,9/8/2024,Microsoft Surface Pro,2,1599,36,52.77,523.96,Poor,566,1302,student,207,0.2,0.64,0,,SOUTHEAST,0
APP-00457,1/21/2024,IPHONE 14,1,799,12,52.73,,gd,705,8619,FULL_TIME,1527,0.183,0.74,1,0,MIDWEST,0
APP-01978,3/7/2024,MacBook Air,2,1299,36 months,28.58,425.66,Good,733,542,UNEMPLOYED,76,0.193,0.16,5,0,MIDWEST,0
APP-00978,4/23/2024,Galaxy S22,2,649,999,52.57,332.29,Fair,599,2057,PART_TIME,231,0.138,0.3,0,0,Unknown,0
APP-00056,11/9/2024,iPhone 13,2,599,36,19.77,196.28,bad,443,9114,fulltime,1388,0.154,0.79,1,,NORTHEAST,0
APP-01810,1/1/2024,Samsung Galaxy S23,1,849,24 months,42.03,434.69,bad,534,1527,STUDENT,206,0.162,0.56,2,0,N/A,0
APP-00752,10/21/2024,Apple iPad Pro,1,1099,12,108.8,703.36,Poor,527,7551,self_employed,427,0.071,0.72,2,3,Midwest,1
APP-00280,7/3/2024,Galaxy S22,2,649,12,52.57,332.29,Fair,585,4337,self_employed,1242,0.298,0.9,,1,Unknown,0
APP-01431,10/6/2024,Microsoft Surface Pro,2,1599,12,105.53,818.69,gd,680,,part_time,,,0.56,3,0,Southeast,0
APP-00860,2/22/2024,MS Surface Pro,2,1599,12,105.53,818.69,Good,714,8780,Full Time,929,0.118,,5,0,SOUTHWEST,0
APP-01173,8/26/2025,iPhone13,2,599,24 months,19.77,245.35,gd,727,8680,Full Time,778,0.092,0.46,4,0,Southeast,1
APP-00603,11/5/2024,dell xps 13,3,1199,36 months,32.37,314.31,Fair,657,1091,student,265,0.273,0.41,2,0,southeast,0
APP-00072,6/16/2024,Dell XPS-13,3,1199,12,64.75,491.11,Excellent,822,1607,STUDENT,143,0.129,0.27,1,0,Southwest,0
APP-01132,10/31/2024,Apple iPad Pro,1,1099,36 months,29.67,450.15,Fair,665,5934,Self Employed,1676,0.287,0.84,,1,Southwest,0
APP-01024,9/8/2024,iphone 14,1,799,12,43.15,511.36,Excellent,805,864,Unemployed,284,0.379,0.11,5,0,Southwest,0
APP-00053,1/16/2024,Apple iPad Pro,1,1099,36,24.18,450.15,Good,708,1701,Part Time,619,0.378,0.09,5,0,Southwest,0
APP-00124,1/3/2024,iPhone14,1,799,36 months,14.38,327.27,excellent,787,5124,Self Employed,126,0.027,0.17,5,0,WEST,0
APP-01112,11/19/2024,Dell XPS 13,3,1199,24,59.35,392.89,poor,540,619,unemployed,172,0.374,0.88,2,0,northeast,0
APP-01565,7/1/2024,iPhone 13,2,599,12,59.3,306.69,poor,379,3414,full_time,1265,0.388,0.9,5,1,Northeast,1
APP-00825,7/18/2024,Apple iPad Pro,1,1099,36 months,19.78,450.15,exc,800,8394,fulltime,1451,0.175,0.2,5,0,SOUTHWEST,0
APP-01175,5/22/2024,iPad Pro,1,1099,12,108.8,703.36,POOR,348,2487,PART_TIME,328,0.176,0.83,2,1,southeast,0
APP-01109,11/21/2025,dell xps 13,3,1199,36,21.58,314.31,exc,826,1743,Student,150,0.098,0.2,3,0,Southeast,0
APP-01129,12/7/2024,iPhone13,2,599,12,59.3,306.69,low,315,1303,student,311,0.284,0.61,2,2,Midwest,1
APP-00994,12/27/2024,Samsung Galaxy S22,2,649,36,17.52,212.66,Fair,603,1277,STUDENT,379,0.311,0.3,,1,West,1
APP-01714,12/23/2024,dell xps 13,3,1199,12,79.13,491.11,good,723,1650,Student,201,0.17,0.54,4,0,West,0
APP-01659,3/22/2024,dell xps 13,3,1199,24,48.56,392.89,Fair,598,7369,SELF_EMPLOYED,708,0.103,0.86,2,0,Southwest,0
APP-01710,5/14/2024,Apple iPad Pro,1,1099,36 months,19.78,450.15,exc,826,714,Student,86,0.148,0.1,4,,west,0
APP-00577,2/6/2024,MacBook Air,2,1299,36,35.07,425.66,FAIR,582,933,STUDENT,230,0.284,0.22,0,0,mid west,0
APP-00852,1/6/2024,Apple iPad Pro,1,1099,24 months,54.4,562.69,POOR,479,809,UNEMPLOYED,85,0.172,0.69,,0,midwest,1
APP-01126,4/14/2024,Samsung Galaxy S22,2,649,24,17.52,265.83,Excellent,757,6356,FULL_TIME,750,0.121,0.07,0,0,West,0
APP-01716,4/6/2024,samsung galaxy s23,1,849,12 months,56.03,543.36,good,704,978,Student,213,0.275,0.77,3,0,Southeast,0
APP-00509,12/25/2024,SAMSUNG S23,1,849,12,45.85,543.36,Excellent,772,758,unemployed,87,0.175,0.25,1,0,northeast,0
APP-01903,5/28/2024,Samsung Galaxy S22,2,649,36 months,14.28,212.66,good,682,3332,fulltime,1057,0.322,0.79,1,0,southeast,0
APP-01723,6/22/2024,MAC Book Air,2,1299,24,35.07,532.07,excellent,797,8606,SELF_EMPLOYED,876,0.106,0.06,4,0,NORTHEAST,0
APP-01138,9/25/2024,IPAD PRO,1,1099,24,29.67,562.69,EXCELLENT,822,746,unemployed,71,0.135,0.18,0,0,MW,0
APP-01795,6/8/2024,iphone 13,2,599,36,10.78,196.28,excellent,807,595,STUDENT,,,0.26,4,0,NORTHEAST,0
APP-00091,9/23/2024,iPhone 14,1,799,24,26.37,409.09,GOOD,671,1989,STUDENT,210,0.119,,5,0,west,0
APP-01819,8/10/2024,macbook air,2,1299,24,42.87,532.07,Good,717,11894,fulltime,3296,0.281,0.19,5,0,Southwest,0
APP-01581,8/6/2024,Dell XPS-13,3,1199,36,21.58,314.31,EXCELLENT,841,523,unemployed,131,0.292,0.2,1,0,Northeast,0
APP-00643,11/29/2024,Samsung Galaxy S22,2,649,12,64.25,332.29,bad,551,2330,self_employed,429,0.212,0.62,5,0,Southwest,0
APP-01083,10/18/2024,iPhone13,2,599,24,24.26,245.35,fair,603,4023,SELF_EMPLOYED,1580,0.399,0.6,0,0,SOUTHEAST,0
APP-00729,1/28/2024,samsung galaxy s23,1,849,12,84.05,543.36,Poor,381,1080,STUDENT,110,0.18,0.87,1,3,northeast,0
APP-01398,8/20/2024,DELL XPS13,3,1199,12,79.13,491.11,gd,677,9931,FULL_TIME,2965,0.307,0.72,1,0,Southwest,0
APP-00572,12/3/2024,iphone 14,1,799,36 months,17.58,327.27,Good,718,1720,parttime,27,0.026,0.7,2,0,Midwest,0
APP-01465,7/19/2024,MS Surface Pro,2,1599,24,79.15,654.95,bad,507,8886,Self Employed,3351,0.386,0.72,5,1,Northeast,1
APP-01597,4/10/2024,Samsung Galaxy S22,2,649,24,26.28,265.83,Fair,598,9236,Self Employed,2428,0.266,0.95,0,1,Midwest,0
APP-01322,6/21/2024,Galaxy S23,1,849,36,,347.75,excellent,782,9282,Full Time,1390,0.151,0.08,5,0,Southwest,0
APP-00050,10/14/2024,iphone 14,1,799,24,26.37,409.09,Good,716,10371,Full Time,3047,0.296,0.17,2,0,Northeast,0
APP-01456,12/19/2024,Microsoft Surface Pro,2,1599,12 months,86.35,818.69,exc,832,9935,Self Employed,80,0.017,0.13,2,0,southwest,0
APP-00193,6/11/2024,MS Surface Pro,2,1599,12,129.52,818.69,average,585,6610,fulltime,378,0.077,0.23,0,1,West,0
APP-00272,4/23/2024,Galaxy S22,2,649,24,26.28,265.83,average,599,79,unemployed,7,0.421,0.35,1,1,West,1
APP-00040,3/15/2024,MS Surface Pro,2,1599,12,129.52,818.69,average,593,405,unemployed,86,0.532,0.12,2,0,,1
APP-01018,1/22/2024,Dell XPS-13,3,1199,12 months,97.12,491.11,fair,633,3227,Self Employed,284,0.118,0.41,5,0,Southeast,1
APP-01558,11/23/2024,Galaxy S22,2,649,12,42.83,332.29,gd,678,8328,SELF_EMPLOYED,2163,0.265,0.15,4,0,SOUTHWEST,0
APP-00753,3/11/2024,IPHONE 14,1,799,36,17.58,327.27,Good,678,949,UNEMPLOYED,197,0.226,0.43,1,0,SOUTHWEST,0
APP-01541,10/16/2024,iPad Pro,1,1099,12 months,72.53,703.36,GOOD,735,-999,student,,,0.06,5,0,NORTHEAST,0
APP-00146,1/21/2024,iPhone 14,1,799,12,79.1,511.36,Poor,490,3983,FULL_TIME,1320,0.351,0.75,3,2,SOUTHEAST,1
APP-01399,1/22/2024,Galaxy S23,1,849,36,18.68,347.75,Good,690,11193,Full Time,2665,0.24,0.35,3,0,N/A,0
APP-00815,8/6/2024,iphone 14,1,799,12 months,43.15,511.36,excellent,844,2637,Self Employed,1027,0.406,0.35,2,0,Southwest,0
APP-00045,7/10/2024,iPhone14,1,799,36,26.37,327.27,low,,8251,self_employed,1840,0.226,0.93,0,3,Northeast,1
APP-01917,4/26/2024,iphone 14,1,799,36,26.37,327.27,low,477,1583,student,152,0.113,0.95,0,0,midwest,0
APP-00916,5/14/2024,Galaxy S22,2,649,12 months,64.25,332.29,low,517,0,STUDENT,,,0.7,1,2,WEST,0
APP-01924,7/2/2024,iphone 13,2,599,36 months,16.17,196.28,Fair,614,3979,Self Employed,1160,0.296,0.64,2,1,West,0
APP-01828,2/11/2024,iPhone14,1,799,36,17.58,327.27,Good,670,868,Unemployed,34,,0.44,0,0,Midwest,0
APP-01731,8/26/2024,macbook air,2,1299,24,42.87,532.07,good,720,7001,Self Employed,,0,0.81,0,,Midwest,0
APP-00803,6/8/2024,MAC Book Air,2,1299,24,35.07,532.07,exc,802,673,Unemployed,172,0.308,0.22,1,0,Northeast,0
APP-00939,9/7/2024,iPhone 13,2,599,24,29.65,245.35,bad,454,692,unemployed,18,0.069,0.68,1,1,mid west,1
APP-00135,5/4/2024,MAC Book Air,2,1299,12,105.22,,Fair,657,267,unemployed,64,0.634,0.31,4,1,Southwest,0
APP-00964,7/31/2024,dell xps 13,3,1199,36,39.57,314.31,bad,99999,8336,Self Employed,2338,0.285,0.69,3,2,SOUTHWEST,0
APP-01382,1/3/2024,SAMSUNG S23,1,849,24,34.38,434.69,FAIR,661,434,Unemployed,,,0.64,1,0,Southeast,0
APP-00818,8/2/2024,Samsung Galaxy S23,1,849,12,56.03,543.36,Good,715,1135,Student,442,0.439,0.23,0,0,southeast,0
APP-01804,11/7/2024,macbook air,2,1299,12,105.22,665.09,fair,593,2629,part_time,684,0.3,0.7,1,1,W,0
APP-01261,10/17/2024,dell xps 13,3,1199,24,48.56,392.89,average,655,8529,fulltime,433,0.056,0.75,4,0,Southeast,0
APP-00643,11/29/2024,Samsung Galaxy S22,2,649,12,64.25,332.29,bad,551,2330,self_employed,429,0.212,0.62,5,0,Southwest,0
APP-00499,12/14/2024,Microsoft Surface Pro,2,1599,12,129.52,818.69,fair,658,393,Unemployed,147,0.704,0.7,4,0,west,0
APP-00662,3/22/2024,macbook air,,1299,36,28.58,425.66,GOOD,725,3080,part_time,987,0.33,0.2,5,0,Southwest,0
APP-01284,1/31/2024,SAMSUNG S23,1,849,12 months,45.85,543.36,Excellent,841,518,UNEMPLOYED,117,0.314,0.28,3,0,West,0
APP-01103,6/22/2024,Samsung Galaxy S23,1,849,12,84.05,,Poor,465,6817,SELF_EMPLOYED,747,0.122,0.86,3,3,NORTHEAST,0
APP-01342,5/29/2024,macbook air,2,1299,12,128.6,665.09,low,445,10071,full_time,3391,0.349,0.89,3,1,West,1
APP-00230,3/17/2024,Dell XPS-13,3,1199,0,64.75,491.11,EXCELLENT,777,9130,self_employed,1970,0.223,0.28,4,0,Midwest,0
APP-01634,3/27/2024,MS Surface Pro,2,1599,24,52.77,654.95,GOOD,740,906,Unemployed,174,0.25,0.54,1,0,SOUTHEAST,1
APP-00754,4/16/2024,iphone 13,2,599,12,48.52,306.69,FAIR,604,2378,parttime,251,0.126,0.87,0,0,Southwest,0
APP-00426,7/9/2024,Samsung Galaxy S23,,849,36,28.02,347.75,low,446,3511,full_time,22,0.014,0.7,2,1,north east,1
APP-01050,3/10/2024,iphone 14,1,799,24,,409.09,POOR,400,2418,part_time,664,0.291,0.68,4,0,SOUTHWEST,0
APP-00048,7/16/2024,ipad pro,1,1099,24 months,36.27,562.69,Good,675,,Unemployed,,,0.75,0,0,mid west,0
APP-00907,3/21/2024,Dell XPS-13,3,1199,36,,314.31,Poor,456,2813,part_time,200,0.085,0.71,0,1,SOUTHWEST,1
