application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-00243,2024-07-12,ipad pro,1,1099,36,19.78,450.15,Excellent,798,2868,PART_TIME,762,0.273,0.35,0,0,Northeast,0
APP-00765,2024-09-13,DELL XPS13,3,1199,24,32.37,392.89,excellent,N/A,5049,fulltime,,,0.22,3,0,West,0
APP-00848,2024-03-24,IPAD PRO,1,1099,24,29.67,562.69,Excellent,775,196,Unemployed,,,0.29,2,0,Southeast,0
APP-01265,2024-12-09,microsoft surface pro,2,1599,12,105.53,818.69,gd,738,1909,Student,536,0.336,,2,0,Midwest,0
APP-00346,2024-10-17,iphone 13,2,599,24,29.65,245.35,low,,723,STUDENT,170,0.276,0.77,0,3,,1
APP-01519,2024-04-23,Apple iPhone 14,1,799,36,17.58,,good,698,4241,Self Employed,221,0.056,0.69,0,0,Southeast,0
APP-00603,2024-11-05,dell xps 13,3,1199,36 months,32.37,314.31,Fair,657,1091,student,265,0.273,0.41,2,0,southeast,0
APP-00953,2024-12-06,Microsoft Surface Pro,2,1599,12,129.52,818.69,average,580,8580,Full Time,1369,0.175,0.73,1,0,Southwest,0
APP-00413,2024-01-05,iPad Pro,1,1099,12,72.53,703.36,GOOD,704,11336,FULL_TIME,188,0.023,0.15,1,0,North East,0
APP-00058,2024-12-26,Samsung Galaxy S22,2,649,36,21.42,212.66,poor,370,1271,STUDENT,88,0.086,0.82,1,2,northeast,0
APP-01046,2024-06-21,ipad pro,1,1099,12 months,108.8,703.36,Poor,365,6059,SELF_EMPLOYED,839,0.156,0.69,,0,WEST,0
APP-01208,2024-05-13,Microsoft Surface Pro,2,1599,12,86.35,818.69,Excellent,833,99999,student,11304,0.114,0.3,3,0,west,0
APP-01428,2024-07-02,IPAD PRO,1,1099,36,19.78,450.15,EXCELLENT,N/A,619,unemployed,158,0.287,0.24,4,0,Southeast,0
APP-00537,2024-07-21,iPhone 14,1,799,12 months,43.15,511.36,exc,781,2583,part_time,470,0.199,0.13,1,0,West,0
APP-01291,2024-09-21,Dell XPS 13,3,1199,24,39.57,392.89,Good,693,7380,SELF_EMPLOYED,828,0.118,0.19,,0,SOUTHWEST,0
APP-01187,2024-02-09,Dell XPS 13,3,1199,36 months,26.38,314.31,GOOD,720,597,unemployed,161,0.314,0.85,0,0,West,1
APP-00987,2024-04-16,iPhone 14,1,799,24,32.36,409.09,Fair,628,1192,STUDENT,473,0.424,0.55,2,1,SOUTHWEST,0
APP-01608,2024-03-02,Dell XPS-13,3,1199,36 months,32.37,314.31,average,632,5795,Full Time,240,0.047,0.1,4,0,west,1
APP-01612,2024-04-23,Samsung Galaxy S23,1,849,24,22.92,434.69,Excellent,817,11758,full_time,3221,0.276,,1,0,MIDWEST,0
APP-00536,2024-04-08,samsung galaxy s23,1,849,12,56.03,543.36,good,687,1600,Student,503,0.349,0.78,3,0,Northeast,0
APP-01473,2024-09-05,Galaxy S22,2,649,24,26.28,265.83,fair,669,6772,fulltime,801,0.122,0.62,1,1,northeast,0
APP-00781,2024-02-03,MAC Book Air,2,1299,36,35.07,425.66,fair,610,3290,PART_TIME,225,0.079,0.67,0,1,northeast,0
APP-00965,2024-06-18,microsoft surface pro,2,1599,36 months,35.18,523.96,gd,725,1910,student,239,0.144,0.84,5,0,south west,0
APP-01170,2024-03-13,Apple iPad Pro,1,1099,12,89.02,703.36,fair,665,826,STUDENT,137,0.274,0.3,5,1,mid west,0
APP-01562,2024-09-17,iphone 13,2,599,24,,245.35,GOOD,672,1041,student,104,0.119,0.74,4,0,southwest,0
APP-00370,2024-08-13,microsoft surface pro,2,1599,36,35.18,523.96,GOOD,707,1028,STUDENT,,,,4,0,northeast,0
APP-00120,2024-04-09,Galaxy S22,2,649,36,21.42,212.66,low,447,1903,Student,,,0.9,5,3,SOUTHWEST,1
APP-00308,2024-07-10,dell xps 13,3,1199,12,64.75,491.11,EXCELLENT,832,1116,STUDENT,385,0.403,,3,0,,0
APP-01625,2024-10-08,MAC Book Air,2,1299,36,42.87,425.66,POOR,344,3325,parttime,790,0.25,0.82,1,0,northeast,0
APP-00656,2024-07-10,IPHONE 14,1,799,24,26.37,409.09,good,717,6441,Self Employed,141,0.026,0.19,,0,West,0
APP-00166,2024-09-24,iphone 14,1,799,12,52.73,511.36,gd,734,2393,Part Time,750,0.335,0.34,4,0,West,0
APP-01680,2024-01-03,DELL XPS13,3,1199,24,59.35,392.89,Poor,417,10554,full_time,3665,0.353,0.58,3,1,SOUTHEAST,0
APP-01809,2024-04-12,Microsoft Surface Pro,2,1599,24,52.77,,Good,677,1037,PART_TIME,10,0.061,0.55,5,0,north east,0
APP-00490,2024-06-21,SAMSUNG S23,1,849,24 months,42.03,434.69,low,375,586,Unemployed,104,0.249,0.77,5,0,north east,0
APP-01320,2024-11-26,dell xps 13,3,,24,39.57,392.89,GOOD,720,7188,Full Time,1516,0.216,0.69,3,0,West,1
APP-01154,2024-03-28,iPhone14,1,799,36,26.37,327.27,poor,447,3110,part_time,41,0.022,0.92,2,3,NORTHEAST,0
APP-00254,2024-11-21,MS Surface Pro,2,1599,24,52.77,,GOOD,749,2235,parttime,511,0.252,0.53,1,0,MIDWEST,0
APP-01848,2024-05-25,Apple iPad Pro,1,1099,24,36.27,562.69,gd,705,5300,Self Employed,1953,0.375,0.06,3,,MW,0
APP-00407,2024-08-23,macbook air,2,1299,24 months,42.87,532.07,GOOD,692,2171,SELF_EMPLOYED,307,0.161,0.69,3,0,Midwest,0
APP-00133,2024-11-03,microsoft surface pro,2,1599,36,,523.96,FAIR,630,10317,Full Time,1325,0.133,0.76,,0,WEST,1
APP-01681,2024-03-31,IPHONE 14,1,799,12,43.15,511.36,EXCELLENT,837,,Student,,,0.29,0,0,northeast,0
APP-01730,2024-04-13,samsung galaxy s23,1,849,24,22.92,434.69,EXCELLENT,782,1068,STUDENT,,,0.14,1,0,SOUTHWEST,0
APP-00405,2024-06-11,IPHONE 14,1,799,12 months,43.15,511.36,EXCELLENT,782,9226,fulltime,1195,0.134,0.15,3,,SOUTHEAST,0
APP-00064,2024-04-24,iphone 13,2,599,24,16.17,245.35,exc,754,2533,parttime,391,0.161,0.07,1,0,Southwest,0
APP-01880,2024-01-13,Dell XPS-13,3,1199,12,64.75,491.11,EXCELLENT,799,7992,Self Employed,300,0.046,0.19,5,0,Northeast,0
APP-00428,2024-07-24,Apple iPad Pro,1,1099,36,19.78,450.15,Excellent,780,11004,fulltime,387,0.037,0.3,2,0,Southeast,0
APP-01424,2024-06-12,Apple iPad Pro,1,1099,24,36.27,562.69,good,728,1819,part_time,,,0.1,2,0,west,0
APP-00672,2024-03-24,Macbook Air,2,0,12,105.22,665.09,FAIR,653,1037,student,287,0.378,0.12,3,,west,0
APP-01364,2024-04-18,MacBook Air,2,,36,35.07,,fair,582,222,UNEMPLOYED,61,0.433,0.82,,0,south east,0
APP-00941,2024-10-20,samsung galaxy s23,1,849,12,56.03,,gd,696,3063,parttime,190,0.08,0.72,5,0,West,0
APP-00806,2024-04-17,Galaxy S23,1,849,36,22.92,347.75,Fair,629,5684,self_employed,1392,99999,0.2,3,1,Midwest,1
APP-00853,2024-02-13,DELL XPS13,3,1199,36,21.58,314.31,Excellent,802,1434,Student,383,0.282,0.22,1,0,Midwest,0
APP-00141,2024-04-27,Surface Pro,2,1599,12,158.3,,Poor,311,5734,Full Time,391,0.096,0.56,4,0,,0
APP-00924,2024-10-24,Samsung Galaxy S23,1,849,36,,347.75,bad,557,472,UNEMPLOYED,84,0.237,0.73,0,0,,0
APP-01368,2024-02-09,Microsoft Surface Pro,2,1599,36,52.77,523.96,bad,413,,STUDENT,,,0.74,,0,West,0
APP-00275,2024-01-27,Microsoft Surface Pro,2,1599,12,86.35,818.69,excellent,828,353,UNEMPLOYED,135,0.627,0.1,1,0,Midwest,0
APP-00388,2024-11-09,Galaxy S23,1,849,12,68.77,543.36,fair,667,1828,parttime,410,0.262,0.92,5,1,southwest,1
APP-00876,2024-09-08,Microsoft Surface Pro,2,1599,36,52.77,523.96,Poor,566,1302,student,207,0.2,0.64,0,,SOUTHEAST,0
APP-00457,2024-01-21,IPHONE 14,1,799,12,52.73,,gd,705,8619,FULL_TIME,1527,0.183,0.74,1,0,MIDWEST,0
APP-01978,2024-03-07,MacBook Air,2,1299,36 months,28.58,425.66,Good,733,542,UNEMPLOYED,76,0.193,0.16,5,0,MIDWEST,0
APP-00978,2024-04-23,Galaxy S22,2,649,999,52.57,332.29,Fair,599,2057,PART_TIME,231,0.138,0.3,0,0,Unknown,0
APP-00056,2024-11-09,iPhone 13,2,599,36,19.77,196.28,bad,443,9114,fulltime,1388,0.154,0.79,1,,NORTHEAST,0
APP-01810,2024-01-01,Samsung Galaxy S23,1,849,24 months,42.03,434.69,bad,534,1527,STUDENT,206,0.162,0.56,2,0,N/A,0
APP-00752,2024-10-21,Apple iPad Pro,1,1099,12,108.8,703.36,Poor,527,7551,self_employed,427,0.071,0.72,2,3,Midwest,1
APP-00280,2024-07-03,Galaxy S22,2,649,12,52.57,332.29,Fair,585,4337,self_employed,1242,0.298,0.9,,1,Unknown,0
APP-01431,2024-10-06,Microsoft Surface Pro,2,1599,12,105.53,818.69,gd,680,,part_time,,,0.56,3,0,Southeast,0
APP-00860,2024-02-22,MS Surface Pro,2,1599,12,105.53,818.69,Good,714,8780,Full Time,929,0.118,,5,0,SOUTHWEST,0
APP-01173,2025-08-26,iPhone13,2,599,24 months,19.77,245.35,gd,727,8680,Full Time,778,0.092,0.46,4,0,Southeast,1
APP-00603,2024-11-05,dell xps 13,3,1199,36 months,32.37,314.31,Fair,657,1091,student,265,0.273,0.41,2,0,southeast,0
APP-00072,2024-06-16,Dell XPS-13,3,1199,12,64.75,491.11,Excellent,822,1607,STUDENT,143,0.129,0.27,1,0,Southwest,0
APP-01132,2024-10-31,Apple iPad Pro,1,1099,36 months,29.67,450.15,Fair,665,5934,Self Employed,1676,0.287,0.84,,1,Southwest,0
APP-01024,2024-09-08,iphone 14,1,799,12,43.15,511.36,Excellent,805,864,Unemployed,284,0.379,0.11,5,0,Southwest,0
APP-00053,2024-01-16,Apple iPad Pro,1,1099,36,24.18,450.15,Good,708,1701,Part Time,619,0.378,0.09,5,0,Southwest,0
APP-00124,2024-01-03,iPhone14,1,799,36 months,14.38,327.27,excellent,787,5124,Self Employed,126,0.027,0.17,5,0,WEST,0
APP-01112,2024-11-19,Dell XPS 13,3,1199,24,59.35,392.89,poor,540,619,unemployed,172,0.374,0.88,2,0,northeast,0
APP-01565,2024-07-01,iPhone 13,2,599,12,59.3,306.69,poor,379,3414,full_time,1265,0.388,0.9,5,1,Northeast,1
APP-00825,2024-07-18,Apple iPad Pro,1,1099,36 months,19.78,450.15,exc,800,8394,fulltime,1451,0.175,0.2,5,0,SOUTHWEST,0
APP-01175,2024-05-22,iPad Pro,1,1099,12,108.8,703.36,POOR,348,2487,PART_TIME,328,0.176,0.83,2,1,southeast,0
APP-01109,2025-11-21,dell xps 13,3,1199,36,21.58,314.31,exc,826,1743,Student,150,0.098,0.2,3,0,Southeast,0
APP-01129,2024-12-07,iPhone13,2,599,12,59.3,306.69,low,315,1303,student,311,0.284,0.61,2,2,Midwest,1
APP-00994,2024-12-27,Samsung Galaxy S22,2,649,36,17.52,212.66,Fair,603,1277,STUDENT,379,0.311,0.3,,1,West,1
APP-01714,2024-12-23,dell xps 13,3,1199,12,79.13,491.11,good,723,1650,Student,201,0.17,0.54,4,0,West,0
APP-01659,2024-03-22,dell xps 13,3,1199,24,48.56,392.89,Fair,598,7369,SELF_EMPLOYED,708,0.103,0.86,2,0,Southwest,0
APP-01710,2024-05-14,Apple iPad Pro,1,1099,36 months,19.78,450.15,exc,826,714,Student,86,0.148,0.1,4,,west,0
APP-00577,2024-02-06,MacBook Air,2,1299,36,35.07,425.66,FAIR,582,933,STUDENT,230,0.284,0.22,0,0,mid west,0
APP-00852,2024-01-06,Apple iPad Pro,1,1099,24 months,54.4,562.69,POOR,479,809,UNEMPLOYED,85,0.172,0.69,,0,midwest,1
APP-01126,2024-04-14,Samsung Galaxy S22,2,649,24,17.52,265.83,Excellent,757,6356,FULL_TIME,750,0.121,0.07,0,0,West,0
APP-01716,2024-04-06,samsung galaxy s23,1,849,12 months,56.03,543.36,good,704,978,Student,213,0.275,0.77,3,0,Southeast,0
APP-00509,2024-12-25,SAMSUNG S23,1,849,12,45.85,543.36,Excellent,772,758,unemployed,87,0.175,0.25,1,0,northeast,0
APP-01903,2024-05-28,Samsung Galaxy S22,2,649,36 months,14.28,212.66,good,682,3332,fulltime,1057,0.322,0.79,1,0,southeast,0
APP-01723,2024-06-22,MAC Book Air,2,1299,24,35.07,532.07,excellent,797,8606,SELF_EMPLOYED,876,0.106,0.06,4,0,NORTHEAST,0
APP-01138,2024-09-25,IPAD PRO,1,1099,24,29.67,562.69,EXCELLENT,822,746,unemployed,71,0.135,0.18,0,0,MW,0
APP-01795,2024-06-08,iphone 13,2,599,36,10.78,196.28,excellent,807,595,STUDENT,,,0.26,4,0,NORTHEAST,0
APP-00091,2024-09-23,iPhone 14,1,799,24,26.37,409.09,GOOD,671,1989,STUDENT,210,0.119,,5,0,west,0
APP-01819,2024-08-10,macbook air,2,1299,24,42.87,532.07,Good,717,11894,fulltime,3296,0.281,0.19,5,0,Southwest,0
APP-01581,2024-08-06,Dell XPS-13,3,1199,36,21.58,314.31,EXCELLENT,841,523,unemployed,131,0.292,0.2,1,0,Northeast,0
APP-00643,2024-11-29,Samsung Galaxy S22,2,649,12,64.25,332.29,bad,551,2330,self_employed,429,0.212,0.62,5,0,Southwest,0
APP-01083,2024-10-18,iPhone13,2,599,24,24.26,245.35,fair,603,4023,SELF_EMPLOYED,1580,0.399,0.6,0,0,SOUTHEAST,0
APP-00729,2024-01-28,samsung galaxy s23,1,849,12,84.05,543.36,Poor,381,1080,STUDENT,110,0.18,0.87,1,3,northeast,0
APP-01398,2024-08-20,DELL XPS13,3,1199,12,79.13,491.11,gd,677,9931,FULL_TIME,2965,0.307,0.72,1,0,Southwest,0
APP-00572,2024-12-03,iphone 14,1,799,36 months,17.58,327.27,Good,718,1720,parttime,27,0.026,0.7,2,0,Midwest,0
APP-01465,2024-07-19,MS Surface Pro,2,1599,24,79.15,654.95,bad,507,8886,Self Employed,3351,0.386,0.72,5,1,Northeast,1
APP-01597,2024-04-10,Samsung Galaxy S22,2,649,24,26.28,265.83,Fair,598,9236,Self Employed,2428,0.266,0.95,0,1,Midwest,0
APP-01322,2024-06-21,Galaxy S23,1,849,36,,347.75,excellent,782,9282,Full Time,1390,0.151,0.08,5,0,Southwest,0
APP-00050,2024-10-14,iphone 14,1,799,24,26.37,409.09,Good,716,10371,Full Time,3047,0.296,0.17,2,0,Northeast,0
APP-01456,2024-12-19,Microsoft Surface Pro,2,1599,12 months,86.35,818.69,exc,832,9935,Self Employed,80,0.017,0.13,2,0,southwest,0
APP-00193,2024-06-11,MS Surface Pro,2,1599,12,129.52,818.69,average,585,6610,fulltime,378,0.077,0.23,0,1,West,0
APP-00272,2024-04-23,Galaxy S22,2,649,24,26.28,265.83,average,599,79,unemployed,7,0.421,0.35,1,1,West,1
APP-00040,2024-03-15,MS Surface Pro,2,1599,12,129.52,818.69,average,593,405,unemployed,86,0.532,0.12,2,0,,1
APP-01018,2024-01-22,Dell XPS-13,3,1199,12 months,97.12,491.11,fair,633,3227,Self Employed,284,0.118,0.41,5,0,Southeast,1
APP-01558,2024-11-23,Galaxy S22,2,649,12,42.83,332.29,gd,678,8328,SELF_EMPLOYED,2163,0.265,0.15,4,0,SOUTHWEST,0
APP-00753,2024-03-11,IPHONE 14,1,799,36,17.58,327.27,Good,678,949,UNEMPLOYED,197,0.226,0.43,1,0,SOUTHWEST,0
APP-01541,2024-10-16,iPad Pro,1,1099,12 months,72.53,703.36,GOOD,735,-999,student,,,0.06,5,0,NORTHEAST,0
APP-00146,2024-01-21,iPhone 14,1,799,12,79.1,511.36,Poor,490,3983,FULL_TIME,1320,0.351,0.75,3,2,SOUTHEAST,1
APP-01399,2024-01-22,Galaxy S23,1,849,36,18.68,347.75,Good,690,11193,Full Time,2665,0.24,0.35,3,0,N/A,0
APP-00815,2024-08-06,iphone 14,1,799,12 months,43.15,511.36,excellent,844,2637,Self Employed,1027,0.406,0.35,2,0,Southwest,0
APP-00045,2024-07-10,iPhone14,1,799,36,26.37,327.27,low,,8251,self_employed,1840,0.226,0.93,0,3,Northeast,1
APP-01917,2024-04-26,iphone 14,1,799,36,26.37,327.27,low,477,1583,student,152,0.113,0.95,0,0,midwest,0
APP-00916,2024-05-14,Galaxy S22,2,649,12 months,64.25,332.29,low,517,0,STUDENT,,,0.7,1,2,WEST,0
APP-01924,2024-07-02,iphone 13,2,599,36 months,16.17,196.28,Fair,614,3979,Self Employed,1160,0.296,0.64,2,1,West,0
APP-01828,2024-02-11,iPhone14,1,799,36,17.58,327.27,Good,670,868,Unemployed,34,,0.44,0,0,Midwest,0
APP-01731,2024-08-26,macbook air,2,1299,24,42.87,532.07,good,720,7001,Self Employed,,0,0.81,0,,Midwest,0
APP-00803,2024-06-08,MAC Book Air,2,1299,24,35.07,532.07,exc,802,673,Unemployed,172,0.308,0.22,1,0,Northeast,0
APP-00939,2024-09-07,iPhone 13,2,599,24,29.65,245.35,bad,454,692,unemployed,18,0.069,0.68,1,1,mid west,1
APP-00135,2024-05-04,MAC Book Air,2,1299,12,105.22,,Fair,657,267,unemployed,64,0.634,0.31,4,1,Southwest,0
APP-00964,2024-07-31,dell xps 13,3,1199,36,39.57,314.31,bad,99999,8336,Self Employed,2338,0.285,0.69,3,2,SOUTHWEST,0
APP-01382,2024-01-03,SAMSUNG S23,1,849,24,34.38,434.69,FAIR,661,434,Unemployed,,,0.64,1,0,Southeast,0
APP-00818,2024-08-02,Samsung Galaxy S23,1,849,12,56.03,543.36,Good,715,1135,Student,442,0.439,0.23,0,0,southeast,0
APP-01804,2024-11-07,macbook air,2,1299,12,105.22,665.09,fair,593,2629,part_time,684,0.3,0.7,1,1,W,0
APP-01261,2024-10-17,dell xps 13,3,1199,24,48.56,392.89,average,655,8529,fulltime,433,0.056,0.75,4,0,Southeast,0
APP-00643,2024-11-29,Samsung Galaxy S22,2,649,12,64.25,332.29,bad,551,2330,self_employed,429,0.212,0.62,5,0,Southwest,0
APP-00499,2024-12-14,Microsoft Surface Pro,2,1599,12,129.52,818.69,fair,658,393,Unemployed,147,0.704,0.7,4,0,west,0
APP-00662,2024-03-22,macbook air,,1299,36,28.58,425.66,GOOD,725,3080,part_time,987,0.33,0.2,5,0,Southwest,0
APP-01284,2024-01-31,SAMSUNG S23,1,849,12 months,45.85,543.36,Excellent,841,518,UNEMPLOYED,117,0.314,0.28,3,0,West,0
APP-01103,2024-06-22,Samsung Galaxy S23,1,849,12,84.05,,Poor,465,6817,SELF_EMPLOYED,747,0.122,0.86,3,3,NORTHEAST,0
APP-01342,2024-05-29,macbook air,2,1299,12,128.6,665.09,low,445,10071,full_time,3391,0.349,0.89,3,1,West,1
APP-00230,2024-03-17,Dell XPS-13,3,1199,0,64.75,491.11,EXCELLENT,777,9130,self_employed,1970,0.223,0.28,4,0,Midwest,0
APP-01634,2024-03-27,MS Surface Pro,2,1599,24,52.77,654.95,GOOD,740,906,Unemployed,174,0.25,0.54,1,0,SOUTHEAST,1
APP-00754,2024-04-16,iphone 13,2,599,12,48.52,306.69,FAIR,604,2378,parttime,251,0.126,0.87,0,0,Southwest,0
APP-00426,2024-07-09,Samsung Galaxy S23,,849,36,28.02,347.75,low,446,3511,full_time,22,0.014,0.7,2,1,north east,1
APP-01050,2024-03-10,iphone 14,1,799,24,,409.09,POOR,400,2418,part_time,664,0.291,0.68,4,0,SOUTHWEST,0
APP-00048,2024-07-16,ipad pro,1,1099,24 months,36.27,562.69,Good,675,,Unemployed,,,0.75,0,0,mid west,0
APP-00907,2024-03-21,Dell XPS-13,3,1199,36,,314.31,Poor,456,2813,part_time,200,0.085,0.71,0,1,SOUTHWEST,1
APP-01694,2024-06-19,Galaxy S22,2,649,24 months,21.42,265.83,gd,722,10878,full_time,2684,0.249,0.64,4,0,Northeast,0
APP-01299,2024-12-11,Samsung Galaxy S22,2,649,12,,332.29,excellent,795,9522,fulltime,,,0.07,0,0,Midwest,0
APP-01019,2024-04-26,iPhone13,2,599,12,59.3,306.69,low,403,99999,Part Time,17867,0.179,0.94,0,3,Northeast,1
APP-01585,2024-09-23,iphone 13,2,599,12,39.53,306.69,good,701,1731,PART_TIME,294,0.193,0.76,2,0,SOUTHWEST,0
APP-01228,2024-07-11,Dell XPS-13,3,1199,12,,491.11,EXCELLENT,763,7761,Full Time,3042,0.4,0.26,,0,southwest,0
APP-00999,2024-09-22,macbook air,2,1299,36 months,42.87,425.66,bad,468,7297,FULL_TIME,1962,0.275,0.6,3,1,West,0
APP-00079,2024-12-10,iPhone 13,2,599,24,16.17,245.35,Excellent,796,9066,SELF_EMPLOYED,2617,0.29,0.08,1,0,SE,0
APP-01907,2024-09-19,iphone 13,2,599,36 months,16.17,196.28,fair,580,2448,parttime,537,0.226,0.42,1,1,West,0
APP-00680,2024-10-29,MacBook Air,2,1299,36,35.07,425.66,Fair,597,1755,parttime,420,0.259,0.4,4,1,Southeast,0
APP-01421,2024-03-07,Samsung Galaxy S23,1,849,36,15.28,,exc,801,45,Unemployed,12,0.606,0.32,5,0,Midwest,0
APP-01168,2024-03-21,Apple iPhone 14,1,799,12,64.72,511.36,Fair,603,1838,STUDENT,303,0.2,0.17,0,,Midwest,0
APP-01266,2024-07-30,iPhone14,1,799,12,52.73,511.36,gd,674,2631,part_time,937,0.376,0.88,4,0,Midwest,0
APP-00873,2024-09-20,iPad Pro,1,1099,36,19.78,450.15,Excellent,843,2639,part_time,760,0.295,0.23,0,0,West,0
APP-00368,2024-12-15,Samsung Galaxy S22,2,649,12 months,42.83,332.29,Good,711,10555,Full Time,3634,0.348,0.93,4,0,West,0
APP-01900,2024-01-11,iphone 13,2,599,-1,29.65,245.35,bad,439,9122,full_time,3260,0.361,0.89,4,3,Southeast,1
APP-00518,2024-08-25,iphone 13,2,599,36,10.78,196.28,Excellent,753,9531,fulltime,368,0.04,0.05,2,0,west,0
APP-00393,2024-09-16,MAC Book Air,2,1299,36,28.58,425.66,GOOD,682,6073,SELF_EMPLOYED,1567,0.263,0.49,2,0,WEST,0
APP-00669,2024-02-04,Dell XPS-13,3,1199,36,21.58,314.31,Excellent,808,1209,parttime,192,0.177,0.34,3,0,MIDWEST,0
APP-01910,2024-09-10,MAC Book Air,,1299,24,52.61,532.07,average,585,1332,Student,416,0.352,0.81,3,1,MIDWEST,1
APP-00194,2024-09-25,dell xps 13,3,1199,24 months,48.56,392.89,FAIR,624,220,unemployed,56,0.475,0.45,3,1,NORTHEAST,1
APP-00109,2024-01-08,Samsung Galaxy S23,1,-999,12 months,45.85,543.36,EXCELLENT,830,7481,fulltime,690,0.098,0.28,3,0,WEST,0
APP-01302,2024-07-14,iPhone13,,599,24,19.77,245.35,good,723,1433,Part Time,418,0.305,0.53,5,0,Southwest,0
APP-01561,2024-07-18,iPhone 14,1,799,24,32.36,409.09,average,613,233,UNEMPLOYED,46,0.336,0.09,,1,Southeast,0
APP-00173,2024-11-18,samsung galaxy s23,1,849,36,28.02,347.75,low,555,9590,Self Employed,,,0.6,5,0,West,0
APP-01488,2024-11-09,MAC Book Air,2,1299,24,52.61,532.07,FAIR,650,7440,fulltime,429,0.065,0.54,5,0,Midwest,0
APP-01115,2024-02-12,Samsung Galaxy S23,1,849,12,68.77,543.36,FAIR,600,9155,SELF_EMPLOYED,2309,0.26,0.79,,1,west,0
APP-01520,2024-11-08,Surface Pro,2,1599,12,,818.69,excellent,846,1583,student,469,0.351,0.26,0,0,N/A,0
APP-01122,2024-01-30,iPhone 14,1,799,24,21.57,409.09,exc,847,7935,full_time,178,0.025,0.18,2,0,Northeast,0
APP-01400,2024-04-10,SAMSUNG S23,1,849,36,22.92,347.75,average,636,589,unemployed,231,0.431,0.08,4,0,midwest,0
APP-01203,2024-12-14,SAMSUNG S23,1,849,24 months,28.02,434.69,gd,734,99999,part_time,,,0.38,2,0,West,0
APP-01417,2024-12-16,Surface Pro,2,1599,12,129.52,818.69,Fair,643,11940,fulltime,211,0.029,0.82,0,0,West,0
APP-01177,2024-11-24,IPHONE 14,1,799,24,26.37,409.09,good,681,5129,fulltime,1486,,0.4,3,0,Southeast,0
APP-00476,2024-10-22,iPhone 13,2,599,12,32.35,306.69,Excellent,811,380,UNEMPLOYED,6,0.101,0.25,2,0,SOUTHWEST,0
APP-00318,2024-07-29,DELL XPS13,,1199,12,97.12,491.11,Fair,612,2701,Self Employed,944,0.385,0.84,5,0,Midwest,0
APP-00811,2024-05-05,MacBook Air,2,1299,36,28.58,425.66,gd,714,9345,Full Time,,,0.43,1,0,Southwest,0
APP-01349,2024-02-17,iPhone 13,2,599,24,16.17,245.35,EXCELLENT,818,560,Student,147,0.291,0.23,3,0,Southeast,0
APP-01726,2024-05-09,IPAD PRO,,1099,36,24.18,450.15,Good,711,3430,Part Time,730,0.22,0.49,4,0,Northeast,0
APP-00338,2024-05-25,iPhone13,2,599,12,39.53,306.69,gd,713,520,UNEMPLOYED,109,0.286,0.73,5,,southeast,0
APP-00917,2024-05-26,iPhone 14,1,799,36 months,14.38,327.27,excellent,828,2,Unemployed,0,7.19,0.26,2,0,West,0
APP-01158,2024-02-18,Microsoft Surface Pro,2,1599,36,,523.96,FAIR,614,575,Student,150,,,3,1,MIDWEST,1
APP-00722,2024-11-10,Dell XPS-13,3,1199,12,79.13,491.11,Good,674,3410,PART_TIME,148,0.067,0.44,3,0,West,0
APP-01863,2024-07-15,SAMSUNG S23,1,849,36 months,15.28,347.75,excellent,834,1982,STUDENT,687,0.354,0.07,4,0,Southwest,0
APP-00759,2024-09-17,dell xps 13,3,1199,12,79.13,491.11,good,678,11247,FULL_TIME,1036,0.099,0.92,1,0,Midwest,0
APP-00621,2024-02-27,iPhone13,2,599,24,29.65,,poor,403,519,unemployed,140,0.327,0.75,3,1,West,1
APP-00417,2024-09-11,Surface Pro,2,1599,12,105.53,818.69,gd,723,805,STUDENT,7,0.14,0.86,1,0,southeast,0
APP-00302,2024-01-13,SAMSUNG S23,1,849,24,42.03,434.69,low,381,3363,part_time,1284,0.394,0.68,5,0,Southwest,1
APP-01394,2024-07-30,ipad pro,1,1099,36 months,36.27,450.15,poor,476,N/A,Part Time,,,0.71,2,,midwest,0
APP-01778,2024-11-28,Surface Pro,2,1599,12,129.52,818.69,Fair,624,10107,Full Time,452,0.058,0.83,5,1,Southeast,1
APP-00850,2024-08-03,Microsoft Surface Pro,2,1599,12,158.3,818.69,bad,523,2329,PART_TIME,671,0.356,0.73,5,1,NORTHEAST,0
APP-00481,2024-04-23,SAMSUNG S23,1,849,36,22.92,347.75,Fair,639,4373,self_employed,117,0.032,0.23,4,1,south east,0
APP-00161,2024-10-12,Apple iPad Pro,1,1099,-1,108.8,703.36,Poor,N/A,11153,fulltime,4452,0.409,0.64,0,3,southwest,1
APP-00557,2024-12-13,Macbook Air,2,1299,12,70.15,665.09,excellent,844,595,STUDENT,1,0.12,0.17,0,,Northeast,0
APP-00185,2024-09-05,samsung galaxy s23,1,849,12,56.03,543.36,gd,735,1687,STUDENT,203,0.154,0.26,1,0,Northeast,0
APP-01572,2024-01-26,iPhone14,1,799,12,52.73,511.36,gd,697,3256,SELF_EMPLOYED,853,0.278,0.87,0,0,south east,0
